166,1.79162,1.79194,366.049,0.421487,2.81E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.79396,1.79456,730.9,0,2.80E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,1.7965,1.79682,364.799,0.429423,2.80E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.79887,1.79919,364.195,0.433294,2.79E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.8011,1.8017,727.251,0,2.79E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,1.80375,1.80407,362.952,0.441313,2.78E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.80622,1.80654,362.325,0.445394,2.78E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.80939,1.80999,723.047,0,2.77E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,1.81168,1.812,360.947,0.454442,2.77E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.81384,1.81416,360.403,0.458043,2.76E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.81564,1.81596,359.951,0.461044,2.76E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.81795,1.81827,359.37,0.464923,2.75E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.82016,1.82048,358.815,0.468637,2.75E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.82217,1.82249,358.314,0.472009,2.75E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.82433,1.82465,357.775,0.475651,2.74E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.82675,1.82707,357.172,0.479741,2.74E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.8286,1.82892,356.713,0.482871,2.73E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.83161,1.83221,711.93,0,2.73E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,1.8339,1.83422,355.4,0.491871,2.72E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.83585,1.83617,354.917,0.495197,2.72E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.83843,1.83875,354.282,0.499595,2.72E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.841,1.84132,353.649,0.504001,2.71E-11,-1,OfdmRate18MbpsBW4MHz,49,1
71,1.8432,1.8454,1.41E+06,0,2.71E-08,-1,OfdmRate300KbpsBW1MHz,10,1
166,1.8465,1.84682,352.302,0.513422,2.70E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.8493,1.8499,703.234,0,2.69E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,1.85138,1.8517,351.111,0.52182,2.69E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.85333,1.85365,350.636,0.525184,2.69E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.85661,1.85721,699.683,0,2.68E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,1.85868,1.859,349.339,0.534419,2.68E-11,-1,OfdmRate18MbpsBW4MHz,49,0
166,1.86092,1.86152,697.597,0,2.67E-11,-1,OfdmRate3_9MbpsBW2MHz,24,1
166,1.86377,1.86409,348.11,0.543222,2.67E-11,-1,OfdmRate18MbpsBW4MHz,49,1
166,1.86557,1.86589,347.678,0.546332,2.66E-11,-1,OfdmRate18MbpsBW4MHz,49,0
